Context,Collocate,File,Directory,Year,Frequency Filter
Sir W. HamwroxÞ ; in fact it is probable that no,that,rstl_1854_0006.txt,txt_rstl,1854,20
These experiments having established the fact that the neutral axis is,that,rstl_1855_0009.txt,txt_rstl,1855,20
"a difficulty arose from the fact that many bases, such as",that,rstl_1855_0008.txt,txt_rstl,1855,20
ferric sulphocyanide : and the fact that those experiments were always,that,rstl_1855_0008.txt,txt_rstl,1855,20
"of this experiment, from the fact that the chloride of potassium",that,rstl_1855_0008.txt,txt_rstl,1855,20
"be formed, s0 that in fact the long curve in Plate",that,rstl_1855_0008.txt,txt_rstl,1855,20
to elude our notice*. The fact then that precipitation when it,that,rstl_1855_0008.txt,txt_rstl,1855,20
"80, is proved by the fact that solutions of the salts",that,rstl_1855_0008.txt,txt_rstl,1855,20
being 53rds that of water—a fact which is generally considered to,that,rstl_1855_0002.txt,txt_rstl,1855,20
"around them. This distribution in fact was snch, that the straight",that,rstl_1855_0001.txt,txt_rstl,1855,20
"commencement ; on the indubitable fact that diamagnetic bodies, like magnetic",that,rstl_1855_0001.txt,txt_rstl,1855,20
"observes further on, that the fact first observed by MuLLER and",that,rstl_1856_0025.txt,txt_rstl,1856,20
THE It is from this fact chiefly that we infer the,that,rstl_1856_0021.txt,txt_rstl,1856,20
is considerably diminished by the fact that B con- tained a,that,rstl_1856_0032.txt,txt_rstl,1856,20
that the room was in fact surrounded by double walls and,that,rstl_1856_0015.txt,txt_rstl,1856,20
"in close accordance. Now the fact is, that the results of",that,rstl_1856_0015.txt,txt_rstl,1856,20
interest and importance. = In fact an experiment similar to that,that,rstl_1856_0013.txt,txt_rstl,1856,20
of deduction to that of fact before we conclude. Let us,that,rstl_1856_0013.txt,txt_rstl,1856,20
by particular examination to the fact that the lower the temperature,that,rstl_1856_0011.txt,txt_rstl,1856,20
"to its first condition. The fact shows, that a temperature which",that,rstl_1856_0011.txt,txt_rstl,1856,20
charge ; which is in fact to say that the power,that,rstl_1856_0011.txt,txt_rstl,1856,20
is simply due to the fact that snch a section will,that,rstl_1856_0012.txt,txt_rstl,1856,20
"other, seems indicated by the fact that there is no constant",that,rstl_1856_0012.txt,txt_rstl,1856,20
"gradational ""character, and by the fact that two or more of",that,rstl_1856_0012.txt,txt_rstl,1856,20
"be assuned, sufficiently explains the fact already noticed (© 22.) that",that,rstl_1856_0012.txt,txt_rstl,1856,20
seem that this is in fact the case in the theory,that,rstl_1856_0008.txt,txt_rstl,1856,20
"I have experimented. But the fact is, that no great accuracy",that,rstl_1857_0038.txt,txt_rstl,1857,20
It is due to the fact that the equation determining the,that,rstl_1857_0037.txt,txt_rstl,1857,20
but More especially in the fact that the formula used in,that,rstl_1857_0030.txt,txt_rstl,1857,20
is nothing new in the fact that the odour of a,that,rstl_1857_0029.txt,txt_rstl,1857,20
"oxide, that it is in fact a combination of triethylphosphine with",that,rstl_1857_0029.txt,txt_rstl,1857,20
and for M. Z1nin. In fact these chemists demonstrated. that the,that,rstl_1857_0028.txt,txt_rstl,1857,20
"THE FRUCTIFICATION green disks. 'The fact that each one, without exception,",that,rstl_1857_0027.txt,txt_rstl,1857,20
"existing line-measures, and the historical fact that the British standard for",that,rstl_1857_0031.txt,txt_rstl,1857,20
been established. & 3. The fact that vegetable food increases the,that,rstl_1857_0020.txt,txt_rstl,1857,20
"boiling-points, was shown by the fact that during the first distillation",that,rstl_1857_0022.txt,txt_rstl,1857,20
placed beyond doubt by the fact that the variation becomes less,that,rstl_1857_0022.txt,txt_rstl,1857,20
cannot be surprised at the fact that these numbers do not,that,rstl_1857_0022.txt,txt_rstl,1857,20
"curiosity, as did also the fact that both eggs and young",that,rstl_1857_0015.txt,txt_rstl,1857,20
E. ROSCOE'S PHOTO-CHEMICAL = The fact that the action of light,that,rstl_1857_0019.txt,txt_rstl,1857,20
"the most inexplicable, is the fact that the smallest given quantity",that,rstl_1857_0019.txt,txt_rstl,1857,20
ogGN. yQGN=0; it is in fact easy to see that these,that,rstl_1857_0014.txt,txt_rstl,1857,20
of that ear: this remarkable fact is also associated in 80me,that,rstl_1857_0010.txt,txt_rstl,1857,20
"attach equal importance to the fact already described, that gold-leaf frequently",that,rstl_1857_0011.txt,txt_rstl,1857,20
"to the immediate subject, the fact may here be noted, that",that,rstl_1857_0003.txt,txt_rstl,1857,20
be connected with the known fact that insular specimens have a,that,rstl_1857_0007.txt,txt_rstl,1857,20
"much more frequent, as the fact that no males have yet",that,rstl_1857_0007.txt,txt_rstl,1857,20
"= nated eggs, and in fact that it is the presence",that,rstl_1857_0007.txt,txt_rstl,1857,20
it is a rather curious fact that there should also be,that,rstl_1857_0004.txt,txt_rstl,1857,20
"June 18, 1857 *. Pug fact that the skin of the",that,rstl_1858_0030.txt,txt_rstl,1858,20
course nothing new in the fact that other functions besides vision,that,rstl_1858_0030.txt,txt_rstl,1858,20
We further Slearn from the fact that post mortem concentration came,that,rstl_1858_0030.txt,txt_rstl,1858,20
Bo general acceptation of the fact that the Zoea is the,that,rstl_1858_0028.txt,txt_rstl,1858,20
the influence of Stimulus. The fact that the arterial contractions 80,that,rstl_1858_0029.txt,txt_rstl,1858,20
"E well as from the fact that in the left foot,",that,rstl_1858_0029.txt,txt_rstl,1858,20
"to the arteries, in the fact that contractions of their unstriped",that,rstl_1858_0029.txt,txt_rstl,1858,20
by nervous agency. 5 The fact that the contraction produced in,that,rstl_1858_0029.txt,txt_rstl,1858,20
it follows that the mere fact of the speedy return of,that,rstl_1858_0029.txt,txt_rstl,1858,20
mentioned at page 610. The fact that the removal of a,that,rstl_1858_0029.txt,txt_rstl,1858,20
"thus accounted for. An interesting fact was now observed, viz. that",that,rstl_1858_0020.txt,txt_rstl,1858,20
the covariants. The equation in fact shows that each of the,that,rstl_1858_0023.txt,txt_rstl,1858,20
"the con- omerate, is the fact that the large quartz pebbles,",that,rstl_1858_0017.txt,txt_rstl,1858,20
conducting metal. not less remarkable fact is that the alloys of,that,rstl_1858_0018.txt,txt_rstl,1858,20
"we can give of this fact is, that if copper be",that,rstl_1858_0018.txt,txt_rstl,1858,20
"neutralizing its absorp- tion. The fact however is, that air may",that,rstl_1858_0013.txt,txt_rstl,1858,20
"by those who admitted the fact in question, that the anterior'",that,rstl_1858_0014.txt,txt_rstl,1858,20
by pointing out the important fact that the fibres of decussation,that,rstl_1858_0014.txt,txt_rstl,1858,20
"IT. p. 614). However, the fact is, that having observed this",that,rstl_1858_0014.txt,txt_rstl,1858,20
rendered extremely probable by the fact that in Birds all the,that,rstl_1858_0014.txt,txt_rstl,1858,20
above alluded to. But the fact that the corpuscles aggregate as,that,rstl_1858_0031.txt,txt_rstl,1858,20
"has not been administered. The fact that the heart, even though",that,rstl_1858_0031.txt,txt_rstl,1858,20
has informed me that the fact that stasis may be induced,that,rstl_1858_0031.txt,txt_rstl,1858,20
in contact when shed. The fact that the non- iveness of,that,rstl_1858_0031.txt,txt_rstl,1858,20
"seems to explain the well-known fact in pathology, that when healthy",that,rstl_1858_0031.txt,txt_rstl,1858,20
determined ; but such a fact weems to prove that a,that,rstl_1858_0031.txt,txt_rstl,1858,20
"congestion, was clear from the fact that in the parts les",that,rstl_1858_0031.txt,txt_rstl,1858,20
present inquiry ; 1e important fact being that an action of,that,rstl_1858_0031.txt,txt_rstl,1858,20
"On the other hand, the fact that diffusion is arrested equally",that,rstl_1858_0031.txt,txt_rstl,1858,20
seems = elear from the fact that in the pigment-cells it,that,rstl_1858_0031.txt,txt_rstl,1858,20
posteriori that this value in fact gives 1*—=M*. It may be,that,rstl_1858_0002.txt,txt_rstl,1858,20
"Aca- demyf, considered that the fact of their being produced by",that,rstl_1858_0001.txt,txt_rstl,1858,20
line in that sinus. This fact is conclusive against these lines,that,rstl_1858_0034.txt,txt_rstl,1858,20
"80, is demonstrated by the fact that it is a continuous",that,rstl_1858_0032.txt,txt_rstl,1858,20
is rendered untenable by the fact that the stratum of tuff,that,rstl_1858_0032.txt,txt_rstl,1858,20
dis- E turbances. Z The fact that the steepest dips occur,that,rstl_1858_0032.txt,txt_rstl,1858,20
"of various ages, and the fact that the lavas do not",that,rstl_1858_0032.txt,txt_rstl,1858,20
"in 1858. From this last fact I infer, that as this",that,rstl_1858_0032.txt,txt_rstl,1858,20
"theory, it simply states the fact that the organ is repeated",that,rstl_1858_0006.txt,txt_rstl,1858,20
he drew attention to the fact that the generative structures were,that,rstl_1858_0006.txt,txt_rstl,1858,20
account. It rests upon the fact that between the reproductive masses,that,rstl_1858_0006.txt,txt_rstl,1858,20
"two causes: 1st, to the fact that they are the roots",that,rstl_1858_0006.txt,txt_rstl,1858,20
"passage is made, from the fact that the ova, at one",that,rstl_1858_0006.txt,txt_rstl,1858,20
"separate in Arenicola, from the fact that in different individuals the",that,rstl_1858_0006.txt,txt_rstl,1858,20
as of the oldest. This fact proves that the structures by,that,rstl_1858_0006.txt,txt_rstl,1858,20
"observers, have indeed established the fact that the ova and the",that,rstl_1858_0006.txt,txt_rstl,1858,20
have already pointed out the fact that the gexes were seated,that,rstl_1858_0006.txt,txt_rstl,1858,20
a slight decrease without food—a fact corresponding with that which T,that,rstl_1859_0026.txt,txt_rstl,1859,20
"point (z, y, 2). In fact the equation DU=0 is that",that,rstl_1859_0019.txt,txt_rstl,1859,20
"a plane curve, is in fact that of determining the conic",that,rstl_1859_0019.txt,txt_rstl,1859,20
"true, that it contains in fact the factor a*, and con-",that,rstl_1859_0019.txt,txt_rstl,1859,20
"the diffuse light, the singular fact becomes apparent, that at the",that,rstl_1859_0035.txt,txt_rstl,1859,20
"with each other. 11. The fact next in importance is, that",that,rstl_1859_0017.txt,txt_rstl,1859,20
thus I arrive at the fact that there is a hue,that,rstl_1859_0017.txt,txt_rstl,1859,20
"we can only accept the fact as it stands, that the",that,rstl_1859_0017.txt,txt_rstl,1859,20
very much enhanced by the fact that it is not an,that,rstl_1859_0017.txt,txt_rstl,1859,20
can trace this to the fact that some of the principal,that,rstl_1859_0017.txt,txt_rstl,1859,20
that STiLL1x6's denial of the fact seems to me unaccountable. MR.,that,rstl_1859_0022.txt,txt_rstl,1859,20
"approximate formule, founded on the fact that within the usual limits",that,rstl_1859_0010.txt,txt_rstl,1859,20
"8 How then is the fact to be accounted for, that",that,rstl_1859_0014.txt,txt_rstl,1859,20
"M. MarTINs,—I allude to the fact that the glacier is not",that,rstl_1859_0014.txt,txt_rstl,1859,20
as above defined. 2. The fact that the centre of a,that,rstl_1859_0014.txt,txt_rstl,1859,20
"eggs and buds are in fact identical, that they are the",that,rstl_1859_0018.txt,txt_rstl,1859,20
is probably owing to the fact that the egg-shell is much,that,rstl_1859_0018.txt,txt_rstl,1859,20
8wm continued indefinitely is in fact zero. That is. except in,that,rstl_1859_0011.txt,txt_rstl,1859,20
doubt mainly due to the fact that thin plates of this,that,rstl_1859_0012.txt,txt_rstl,1859,20
parallel to the structure. The fact that the bubbles are not,that,rstl_1859_0015.txt,txt_rstl,1859,20
the vacuum disks. < The fact then is that many of,that,rstl_1859_0015.txt,txt_rstl,1859,20
"be untenable ; but the fact is, that the bands are",that,rstl_1859_0015.txt,txt_rstl,1859,20
Einto each other; while the fact that a vacuum 50 perfect,that,rstl_1859_0007.txt,txt_rstl,1859,20
* The formula signifies in fact that the heat evolved by,that,rstl_1859_0005.txt,txt_rstl,1859,20
"led me to the curious fact that a piece of india-rubber,",that,rstl_1859_0005.txt,txt_rstl,1859,20
at once proved by the fact that the shells which exhibit,that,rstl_1859_0001.txt,txt_rstl,1859,20
"the individual, but also the fact that in Peneroplis the two",that,rstl_1859_0001.txt,txt_rstl,1859,20
I would refer to the fact that the peculiar plication and,that,rstl_1859_0001.txt,txt_rstl,1859,20
"belieye) neyer made, that the fact of the earlier whorls being",that,rstl_1859_0001.txt,txt_rstl,1859,20
"indi- viduals, but by the fact that they are presented in",that,rstl_1859_0001.txt,txt_rstl,1859,20
"tendency, and also to the fact that some of the specimens",that,rstl_1859_0001.txt,txt_rstl,1859,20
"- zumed. It results in fact upon the whole, that there",that,rstl_1859_0025.txt,txt_rstl,1859,20
"of the evidence the striking fact appears, that about three-fourths of",that,rstl_1859_0025.txt,txt_rstl,1859,20
"this observation, together with the fact that the indices of refraction",that,rstl_1860_0023.txt,txt_rstl,1860,20
to call attention to the fact that the atomic constitution of,that,rstl_1860_0016.txt,txt_rstl,1860,20
"COMPOUNDS. 267 difference.in compoxsition, this fact arises from the cireumstance that",that,rstl_1860_0017.txt,txt_rstl,1860,20
measure be inferred from the fact that the difference in boiling-points,that,rstl_1860_0017.txt,txt_rstl,1860,20
examples just quoted of the fact that isomeric 8ubstances of different,that,rstl_1860_0017.txt,txt_rstl,1860,20
the term than the mere fact that these lines or bands,that,rstl_1860_0010.txt,txt_rstl,1860,20
already been made to the fact that the band 3 is,that,rstl_1860_0010.txt,txt_rstl,1860,20
"atmosphere, is evident from the fact that on the earlier date",that,rstl_1860_0010.txt,txt_rstl,1860,20
was made acquainted with the fact that the same idea had,that,rstl_1860_0010.txt,txt_rstl,1860,20
"about the ellipsoid, except the fact that the surface is capable",that,rstl_1860_0001.txt,txt_rstl,1860,20
"case, is evident from the fact that in some caves pieces",that,rstl_1860_0018.txt,txt_rstl,1860,20
"objected to, except that the fact was considered imposible and the",that,rstl_1860_0018.txt,txt_rstl,1860,20
found to depend on the fact that the form of the,that,rstl_1860_0026.txt,txt_rstl,1860,20
to separate them); yet the fact is that owing to the,that,rstl_1860_0026.txt,txt_rstl,1860,20
"Orbiculina, s8eems justified by the fact that the young forms of",that,rstl_1860_0026.txt,txt_rstl,1860,20
found ample evidence that the fact of a wide range of,that,rstl_1860_0026.txt,txt_rstl,1860,20
acetic ether does; that in fact we had to deal with,that,rstl_1860_0004.txt,txt_rstl,1860,20
of (88)+(68)=4:8; of (88)—(68)=1-3. The fact that the mean error of,that,rstl_1860_0005.txt,txt_rstl,1860,20
